"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"P0_MN008","1303","201901202100","1002.7","0","3"
"P0_MN008","1303","201901202200","1003.1","0","3"
"P0_MN008","1303","201901202300","1003.6","0","3"
"P0_MN008","1303","201901210000","1003.8","0","3"
"P0_MN008","1303","201901210100","1003.9","0","3"
"P0_MN008","1303","201901210200","1004.1","0","3"
"P0_MN008","1303","201901210300","1004.3","0","3"
"P0_MN008","1303","201901210400","1004.1","0","3"
"P0_MN008","1303","201901210500","1004.1","0","3"
"P0_MN008","1303","201901210600","1004","0","3"
"P0_MN008","1303","201901210700","1004.2","0","3"
"P0_MN008","1303","201901210800","1004.7","0","3"
"P0_MN008","1303","201901210900","1005.2","0","3"
"P0_MN008","1303","201901211000","1005.1","0","3"
"P0_MN008","1303","201901211100","1004.8","0","3"
"P0_MN008","1303","201901211200","1004.2","0","3"
"P0_MN008","1303","201901211300","1003.7","0","3"
"P0_MN008","1303","201901211400","1003.2","0","3"
"P0_MN008","1303","201901211500","1002.4","0","3"
"P0_MN008","1303","201901211600","1002.6","0","3"
"P0_MN008","1303","201901211700","1002","0","3"
"P0_MN008","1303","201901211800","1001.7","0","3"
"P0_MN008","1303","201901211900","1001.5","0","3"
"P0_MN008","1303","201901212000","1001.1","0","3"
"P0_MN008","1303","201901212100","1000.6","0","3"
"P0_MN008","1303","201901212200","1000.2","0","3"
"P0_MN008","1303","201901212300","999.5","0","3"
"P0_MN008","1303","201901220000","998.6","0","3"
"P0_MN008","1303","201901220100","997.8","0","3"
"P0_MN008","1303","201901220200","996.8","0","3"
"P0_MN008","1303","201901220300","995.6","0","3"
"P0_MN008","1303","201901220400","994.6","0","3"
"P0_MN008","1303","201901220500","993.7","0","3"
"P0_MN008","1303","201901220600","992.8","0","3"
"P0_MN008","1303","201901220700","991.9","0","3"
"P0_MN008","1303","201901220800","991.2","0","3"
"P0_MN008","1303","201901220900","990.6","0","3"
"P0_MN008","1303","201901221000","989.5","0","3"
"P0_MN008","1303","201901221100","988.7","0","3"
"P0_MN008","1303","201901221200","988.1","0","3"
"P0_MN008","1303","201901221300","987.1","0","3"
"P0_MN008","1303","201901221400","986.4","0","3"
"P0_MN008","1303","201901221500","985.9","0","3"
"P0_MN008","1303","201901221600","985.6","0","3"
"P0_MN008","1303","201901221700","985.2","0","3"
"P0_MN008","1303","201901221800","984.8","0","3"
"P0_MN008","1303","201901221900","984.5","0","3"
"P0_MN008","1303","201901222000","984.1","0","3"
"P0_MN008","1303","201901222100","983.5","0","3"
"P0_MN008","1303","201901222200","983","0","3"
"P0_MN008","1303","201901222300","982.7","0","3"
"P0_MN008","1303","201901230000","982.5","0","3"
"P0_MN008","1303","201901230100","981.8","0","3"
"P0_MN008","1303","201901230200","981.4","0","3"
"P0_MN008","1303","201901230300","981","0","3"
"P0_MN008","1303","201901230400","980.5","0","3"
"P0_MN008","1303","201901230500","980.2","0","3"
"P0_MN008","1303","201901230600","980.1","0","3"
"P0_MN008","1303","201901230700","980.1","0","3"
"P0_MN008","1303","201901230800","980.6","0","3"
