"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TE05_MN002","1303","201901132000","6.1","0","3"
"TE05_MN002","1303","201901132100","5.8","0","3"
"TE05_MN002","1303","201901132200","5.5","0","3"
"TE05_MN002","1303","201901132300","5.2","0","3"
"TE05_MN002","1303","201901140000","5.2","0","3"
"TE05_MN002","1303","201901140100","5.1","0","3"
"TE05_MN002","1303","201901140200","5","0","3"
"TE05_MN002","1303","201901140300","5","0","3"
"TE05_MN002","1303","201901140400","5","0","3"
"TE05_MN002","1303","201901140500","5","0","3"
"TE05_MN002","1303","201901140600","5","0","3"
"TE05_MN002","1303","201901140700","4.7","0","3"
"TE05_MN002","1303","201901140800","4.5","0","3"
"TE05_MN002","1303","201901140900","4.5","0","3"
"TE05_MN002","1303","201901141000","4.8","0","3"
"TE05_MN002","1303","201901141100","5.7","0","3"
"TE05_MN002","1303","201901141200","6.3","0","3"
"TE05_MN002","1303","201901141300","5.3","0","3"
"TE05_MN002","1303","201901141400","5.9","0","3"
"TE05_MN002","1303","201901141500","5","0","3"
"TE05_MN002","1303","201901141600","4.2","0","3"
"TE05_MN002","1303","201901141700","3.8","0","3"
"TE05_MN002","1303","201901141800","3.3","0","3"
"TE05_MN002","1303","201901141900","3.4","0","3"
"TE05_MN002","1303","201901142000","3.1","0","3"
"TE05_MN002","1303","201901142100","2.9","0","3"
"TE05_MN002","1303","201901142200","2.4","0","3"
"TE05_MN002","1303","201901142300","1.9","0","3"
"TE05_MN002","1303","201901150000","1.2","0","3"
"TE05_MN002","1303","201901150100","1.2","0","3"
"TE05_MN002","1303","201901150200","1.2","0","3"
"TE05_MN002","1303","201901150300","1.1","0","3"
"TE05_MN002","1303","201901150400","1.2","0","3"
"TE05_MN002","1303","201901150500","1.3","0","3"
"TE05_MN002","1303","201901150600","1.4","0","3"
"TE05_MN002","1303","201901150700","1.9","0","3"
"TE05_MN002","1303","201901150800","2.3","0","3"
"TE05_MN002","1303","201901150900","2.8","0","3"
"TE05_MN002","1303","201901151000","3.5","0","3"
"TE05_MN002","1303","201901151100","4.1","0","3"
"TE05_MN002","1303","201901151200","4.8","0","3"
"TE05_MN002","1303","201901151300","5","0","3"
"TE05_MN002","1303","201901151400","5.2","0","3"
"TE05_MN002","1303","201901151500","4.8","0","3"
"TE05_MN002","1303","201901151600","4.6","0","3"
"TE05_MN002","1303","201901151700","4.5","0","3"
"TE05_MN002","1303","201901151800","4.5","0","3"
"TE05_MN002","1303","201901151900","4.5","0","3"
"TE05_MN002","1303","201901152000","4.5","0","3"
"TE05_MN002","1303","201901152100","4.4","0","3"
"TE05_MN002","1303","201901152200","4.4","0","3"
"TE05_MN002","1303","201901152300","4.5","0","3"
"TE05_MN002","1303","201901160000","4.5","0","3"
"TE05_MN002","1303","201901160100","4.6","0","3"
"TE05_MN002","1303","201901160200","4.7","0","3"
"TE05_MN002","1303","201901160300","4.7","0","3"
